STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,EVAP,MDPR,PGTM,PRCP,RAIN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT10,WT11
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/19/2016,10.74,,,,,0.49,1,0,0,68,70,64,,90,80,,,21,23.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/20/2016,5.59,,,,,0,0,0,0,70,80,63,,340,20,,,14.1,19.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/21/2016,5.82,,,,,0.03,1,0,0,72,82,66,,150,160,,,23,29.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/22/2016,8.05,,,,,0,0,0,0,75,85,70,,140,110,,,17,25.1,1,1,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/23/2016,9.62,,,,,0,0,0,0,76,85,68,,140,140,,,21,25.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/24/2016,12.08,,,,,0,0,0,0,78,86,72,,140,160,,,23,29.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/25/2016,12.08,,,,,0,0,0,0,81,89,76,,140,140,,,23,28,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/26/2016,11.18,,,,,0.69,1,0,0,79,82,68,,150,150,,,29.1,38,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/27/2016,11.18,,,,,3.76,1,0,0,71,82,65,,320,330,,,30,38,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/28/2016,6.26,,,,,0,0,0,0,73,89,64,,130,130,,,18.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/29/2016,5.14,,,,,0,0,0,0,78,88,70,,140,100,,,15,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/30/2016,4.92,,,,,0,0,0,0,76,85,68,,170,170,,,16.1,21,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/31/2016,6.04,,,,,0,0,0,0,78,87,68,,110,140,,,18.1,23,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/1/2016,7.83,,,,,3.94,1,0,0,78,85,68,,360,10,,,23,29.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/2/2016,6.93,,,,,3.57,1,0,0,72,77,67,,130,140,,,25.9,31.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/3/2016,4.92,,,,,1.89,1,0,0,71,80,68,,220,220,,,18.1,30,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/4/2016,6.49,,,,,0.88,1,0,0,71,76,68,,50,40,,,19.9,25.1,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/5/2016,6.49,,,,,0.44,1,0,0,73,84,68,,40,100,,,17,23,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/6/2016,4.47,,,,,0,0,0,0,76,87,70,,20,100,,,10.1,15,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/7/2016,4.7,,,,,0,0,0,0,80,89,71,,60,40,,,12.1,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/8/2016,4.92,,,,,0,0,0,0,80,89,71,,110,90,,,15,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/9/2016,6.49,,,,,0,0,0,0,79,90,72,,110,140,,,18.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/10/2016,5.82,,,,,0,0,0,0,80,91,71,,50,110,,,15,19.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/11/2016,5.82,,,,,0,0,0,0,82,93,75,,150,60,,,15,19.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/12/2016,5.82,,,,,2.11,1,0,0,81,87,74,,90,190,,,17,25.1,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/13/2016,5.82,,,,,0,0,0,0,81,93,74,,40,30,,,16.1,21,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/14/2016,6.04,,,,,0,0,0,0,85,94,79,,160,160,,,16.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/15/2016,6.93,,,,,0,0,0,0,86,96,78,,170,200,,,14.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/16/2016,6.49,,,,,0,0,0,0,87,97,79,,150,160,,,15,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/17/2016,5.14,,,,,0,0,0,0,86,96,79,,140,120,,,14.1,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/18/2016,5.82,,,,,0,0,0,0,87,97,75,,40,40,,,25.1,30,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/19/2016,5.37,,,,,0,0,0,0,81,92,73,,140,130,,,16.1,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/20/2016,4.03,,,,,0,0,0,0,83,94,76,,100,110,,,19.9,23.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/21/2016,4.25,,,,,0,0,0,0,82,93,75,,130,140,,,21,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/22/2016,7.38,,,,,0.02,1,0,0,84,93,75,,150,150,,,19.9,23.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/23/2016,6.04,,,,,0,0,0,0,84,93,74,,160,150,,,17,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/24/2016,5.37,,,,,0,0,0,0,82,93,73,,110,100,,,19.9,23,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/25/2016,4.03,,,,,0.06,0,0,0,83,93,75,,130,180,,,18.1,23,,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/26/2016,3.13,,,,,0,0,0,0,84,93,76,,150,140,,,13,17,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/27/2016,2.01,,,,,0,0,0,0,84,96,76,,30,30,,,14.1,17,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/28/2016,4.7,,,,,0.21,1,0,0,83,97,74,,40,10,,,21,28,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/29/2016,5.14,,,,,0,0,0,0,81,94,73,,30,40,,,15,18.1,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/30/2016,6.04,,,,,0,0,0,0,83,94,75,,110,50,,,15,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/1/2016,5.82,,,,,0,0,0,0,85,94,76,,150,140,,,14.1,18.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/2/2016,5.59,,,,,0,0,0,0,86,96,76,,190,170,,,12.1,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/3/2016,9.17,,,,,0,0,0,0,87,97,80,,170,180,,,18.1,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/4/2016,9.62,,,,,0,0,0,0,88,97,82,,170,230,,,18.1,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/5/2016,8.95,,,,,0,0,0,0,88,97,83,,170,170,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/6/2016,10.07,,,,,0,0,0,0,87,96,82,,160,160,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/7/2016,9.84,,,,,0,0,0,0,87,97,81,,160,150,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/8/2016,7.83,,,,,0,0,0,0,87,98,78,,170,160,,,18.1,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/9/2016,6.93,,,,,0.28,1,0,0,86,98,77,,120,120,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/10/2016,8.05,,,,,0,0,0,0,87,96,80,,230,220,,,17,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/11/2016,10.96,,,,,0,0,0,0,87,97,81,,140,140,,,21.9,29.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/12/2016,9.62,,,,,0,0,0,0,87,97,80,,150,160,,,19.9,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/13/2016,8.95,,,,,0,0,0,0,88,98,81,,160,150,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/14/2016,7.61,,,,,0,0,0,0,88,98,79,,160,200,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/15/2016,7.16,,,,,0,0,0,0,87,99,77,,140,130,,,21.9,25.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/16/2016,6.26,,,,,0,0,0,0,87,96,77,,140,110,,,17,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/17/2016,5.37,,,,,0,0,0,0,85,96,76,,180,160,,,19.9,29.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/18/2016,3.58,,,,,0.24,1,0,0,84,97,76,,180,180,,,16.1,21.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/19/2016,5.14,,,,,0.22,1,0,0,83,93,77,,110,190,,,16.1,21,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/20/2016,3.8,,,,,0.01,1,0,0,84,97,76,,150,140,,,18.1,23,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/21/2016,3.8,,,,,0,0,0,0,87,98,75,,140,140,,,16.1,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/22/2016,3.58,,,,,0,0,0,0,87,99,76,,150,150,,,15,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/23/2016,5.59,,,,,0,0,0,0,88,100,77,,150,140,,,16.1,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/24/2016,5.37,,,,,0,0,0,0,88,100,78,,140,130,,,18.1,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/25/2016,5.59,,,,,0,0,0,0,87,98,77,,140,140,,,28,31.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/26/2016,4.92,,,,,0,0,0,0,82,92,77,,220,220,,,15,19.9,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/27/2016,4.25,,,,,0.22,1,0,0,80,85,73,,130,130,,,12.1,15,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/28/2016,2.91,,,,,0.12,1,0,0,82,91,76,,150,150,,,23.9,30,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/29/2016,4.47,,,,,0,0,0,0,83,96,75,,150,70,,,17,19.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/30/2016,4.25,,,,,0,0,0,0,86,98,76,,140,140,,,25.9,32,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/31/2016,5.59,,,,,0,0,0,0,85,96,77,,130,140,,,17,19.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/1/2016,5.82,,,,,0,0,0,0,86,98,74,,140,130,,,18.1,23,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/2/2016,4.7,,,,,0,0,0,0,87,99,77,,150,130,,,18.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/3/2016,4.47,,,,,0,0,0,0,87,98,76,,150,150,,,16.1,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/4/2016,4.7,,,,,0,0,0,0,87,99,76,,150,150,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/5/2016,4.03,,,,,0,0,0,0,87,97,77,,140,190,,,13,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/6/2016,5.82,,,,,0,0,0,0,87,98,77,,150,150,,,17,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/7/2016,5.37,,,,,0,0,0,0,89,100,78,,170,170,,,15,19,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/8/2016,5.14,,,,,0,0,0,0,88,100,77,,150,150,,,18.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/9/2016,6.26,,,,,0,0,0,0,89,101,77,,140,120,,,18.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/10/2016,5.82,,,,,0,0,0,0,89,100,79,,150,150,,,17,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/11/2016,8.5,,,,,0,0,0,0,90,101,82,,150,130,,,17,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/12/2016,8.5,,,,,0,0,0,0,89,99,82,,210,170,,,16.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/13/2016,6.93,,,,,0.83,1,0,0,86,97,76,,350,350,,,25.9,36,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/14/2016,4.47,,,,,1.66,1,0,0,79,89,72,,210,220,,,15,23.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/15/2016,6.49,,,,,1.43,1,0,0,78,86,75,,60,70,,,16.1,19.9,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/16/2016,5.82,,,,,2.05,1,0,0,78,82,74,,130,130,,,21.9,28,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/17/2016,6.49,,,,,1.73,1,0,0,78,83,73,,200,180,,,21,32,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/18/2016,4.03,,,,,0.19,1,0,0,77,88,74,,140,140,,,23,27.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/19/2016,5.14,,,,,0.39,1,0,0,80,92,75,,210,180,,,28,40.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/20/2016,5.59,,,,,0.53,1,0,0,82,91,75,,140,130,,,14.1,18.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/21/2016,5.59,,,,,0,0,0,0,82,87,76,,280,280,,,15,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/22/2016,5.37,,,,,0.33,1,0,0,78,89,73,,230,230,,,21.9,31.1,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/23/2016,6.93,,,,,0,0,0,0,82,95,75,,140,140,,,23.9,28,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/24/2016,5.82,,,,,0,0,0,0,83,94,76,,150,130,,,21,25.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/25/2016,4.92,,,,,0.42,1,0,0,80,91,75,,350,330,,,19.9,21.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/26/2016,5.59,,,,,0.74,1,0,0,79,89,73,,360,360,,,23,25.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/27/2016,6.26,,,,,0,0,0,0,79,91,74,,50,40,,,30,36.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/28/2016,8.95,,,,,0,0,0,0,78,88,75,,60,80,,,25.9,34,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/29/2016,7.83,,,,,0.1,1,0,0,77,84,75,,150,150,,,17,19.9,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/30/2016,6.71,,,,,0,0,0,0,81,93,74,,140,90,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/31/2016,4.92,,,,,0.01,1,0,0,84,95,77,,60,70,,,25.9,30,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/1/2016,6.49,,,,,0,0,0,0,85,97,77,,20,30,,,15,19,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/2/2016,6.71,,,,,0,0,0,0,85,95,77,,10,10,,,17,21,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/3/2016,8.05,,,,,0,0,0,0,83,93,75,,30,30,,,13,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/4/2016,4.92,,,,,0.29,1,0,0,82,94,74,,190,190,,,16.1,21.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/5/2016,4.92,,,,,0.02,1,0,0,80,90,75,,160,160,,,15,19,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/6/2016,7.16,,,,,0,0,0,0,83,93,75,,130,160,,,18.1,23,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/7/2016,3.8,,,,,0,0,0,0,83,94,74,,210,220,,,15,23,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/8/2016,5.82,,,,,0,0,0,0,84,94,76,,170,170,,,19.9,23,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/9/2016,3.13,,,,,0.04,1,0,0,81,91,75,,170,160,,,23,31.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/10/2016,4.03,,,,,0,0,0,0,79,90,74,,320,330,,,23,28,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/11/2016,4.92,,,,,0,0,0,0,80,91,72,,30,60,,,13,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/12/2016,5.82,,,,,0,0,0,0,81,92,73,,100,100,,,17,21.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/13/2016,7.16,,,,,0.1,1,0,0,81,94,75,,120,120,,,23.9,29.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/14/2016,7.83,,,,,0,0,0,0,82,92,76,,60,60,,,15,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/15/2016,6.93,,,,,0,0,0,0,83,93,75,,90,60,,,15,19,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/16/2016,6.49,,,,,0.01,1,0,0,82,92,76,,120,120,,,16.1,19,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/17/2016,3.36,,,,,0,0,0,0,84,96,75,,140,130,,,14.1,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/18/2016,4.25,,,,,0,0,0,0,84,97,76,,340,340,,,13,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/19/2016,4.47,,,,,0,0,0,0,86,96,76,,130,130,,,10.1,13,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/20/2016,4.92,,,,,0,0,0,0,85,96,76,,140,70,,,14.1,19.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/21/2016,4.7,,,,,0,0,0,0,82,94,73,,110,60,,,12.1,15,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/22/2016,6.49,,,,,0,0,0,0,82,92,75,,140,140,,,17,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/23/2016,7.61,,,,,0,0,0,0,81,90,75,,140,140,,,18.1,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/24/2016,5.59,,,,,0.69,1,0,0,80,92,75,,140,140,,,21,23.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/25/2016,5.37,,,,,0.53,1,0,0,78,90,72,,150,150,,,36,42.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/26/2016,6.93,,,,,0.02,1,0,0,77,86,73,,40,40,,,21,23.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/27/2016,7.16,,,,,0,0,0,0,76,85,71,,10,20,,,13,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/28/2016,2.46,,,,,0,0,0,0,77,89,67,,10,340,,,10.1,12.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/29/2016,6.71,,,,,0,0,0,0,74,86,64,,30,50,,,17,27.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/30/2016,3.8,,,,,0,0,0,0,70,81,58,,100,70,,,12.1,15,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/1/2016,3.13,,,,,0,0,0,0,70,82,60,,30,30,,,10.1,12.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/2/2016,4.47,,,,,0,0,0,0,74,86,65,,110,90,,,12.1,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/3/2016,5.82,,,,,0,0,0,0,73,87,62,,60,70,,,15,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/4/2016,8.05,,,,,0,0,0,0,76,90,66,,120,120,,,19.9,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/5/2016,7.61,,,,,0,0,0,0,80,91,73,,110,,,,17,,,,,,,,,,
